departure_day,departure_time_hour,order_id,payment_day,payment_week,departure_week,account_id,adult,child,infant,age,gender,customer_price
Thursday,17:40,9f24947e9c610efb36d3dee91f8d73e0,Wednesday,33,33,54e3b8e39c33d481917f2bf25968e060,2,0,0,0,Unknown,5301400.0
Thursday,12:25,dbe2123395e24ca798e81f7595f38fcb,Tuesday,33,33,eb44220857dbdddfb90d9285d135372a,2,0,0,0,Unknown,5301400.0
Sunday,12:25,ededec4b904c68c964ec981db3c5d1fe,Sunday,32,33,3828818e30843166cd20c61560f1cea9,2,0,0,26,F,5301400.0
Saturday,05:00,ecd8392da97d6a7c50e6b2f00b0b289e,Monday,33,33,be290eee5a1bc3318a9519db3be50a9e,2,0,0,24,F,5301400.0
Sunday,12:25,36e8cf432bfa4c40e6e339925037e476,Friday,33,33,67c72192220f006ce9c8dbae4fc3f143,2,0,0,46,M,5301400.0
Monday,08:45,e0088fbb85571e9793479a7fdd9e637c,Friday,32,33,9a4e2fdfcfefb66662aa73aeea24c987,2,0,0,0,Unknown,5301400.0
Thursday,12:25,46d26883806dc48359c8134c910e935a,Monday,33,33,37ed23f9a5cb94c44c2ea0c2eecddb77,2,0,0,0,Unknown,5301400.0
Monday,08:45,b3bb0fa565436c392514a40236c45f60,Thursday,32,33,74b3fb4e7eae8fbe39054bc31cc4ff91,2,0,0,0,Unknown,5301400.0
Friday,05:00,1e4e1634d233dbde243e4d6dc4940d8f,Thursday,33,33,542c674c6455104ae787b7753bc39652,2,0,0,33,F,5301400.0
Tuesday,12:25,44ed94f0d1f7d02b442f1f3ffd1286a6,Wednesday,31,33,628b6bb0d54ad1090e677907d5aa2bb2,2,0,0,0,F,5301400.0
Thursday,08:45,d2f961a17032af7c1284fde027dada13,Wednesday,33,33,0782575c3534161d1854ac6e43e353b5,2,0,0,27,M,5301400.0
Saturday,12:25,ea545ab87a19979cc4cc9de2d1a37d8a,Thursday,33,33,c6bf27880fd4a80c0ac295d5756d716f,2,0,0,0,F,5301400.0
Saturday,05:50,784e69e2b4e7a589096f1734b4c5c8d3,Thursday,32,33,3ffb128804bfd032a880962db152005c,2,0,0,0,F,5301400.0
Thursday,17:40,5233a16e6c14c1b0cc4dd2c8c655a2f1,Monday,33,33,98eba960395ef0f4343630dcbe6a88a1,2,0,0,0,Unknown,5301400.0
Saturday,08:45,392c076e79053d682d6b6f15d0088b00,Wednesday,33,33,a165a4ba58769a0b9cc148450840f51f,2,0,0,53,F,5301400.0
Sunday,12:25,6bb51ac5c3aae3ab08980a6f972366b1,Tuesday,33,33,7be29d85f91b3e6a81cd6719d2cc3c59,2,0,0,0,M,5301400.0
Monday,08:45,593264ad0bf9a6e5918e1a1e8509611c,Wednesday,31,33,ad727ad607d8c73b1785e4a92b01c43c,2,0,0,0,F,5301400.0
Thursday,12:25,9d199b57222894f9238b5fe9d1164b52,Thursday,33,33,b90bb25ec805b85ea1d60b6d78b3c535,2,0,0,0,F,5301400.0
Monday,08:45,8d5ed71b15e28bdeff90b4303ca6f103,Thursday,32,33,71f65f9c7e8c5cabcda1d3ea175bd6bf,2,0,0,30,M,5301400.0
Tuesday,17:40,5e8a160abc5ba3f0d364cb00dd81131b,Monday,33,33,5af439c10b1ce7120fddc3fb98b1e53a,2,0,0,53,F,5301400.0
Thursday,17:40,e2c52430d65fe544c171e8f9883d6ebe,Sunday,32,33,97f1279c8e628ef966e634d38f440f6a,2,0,0,0,Unknown,5301400.0
Friday,12:25,a4a527d7ea6e8c0c9bd33980c2cbe84e,Monday,32,33,ec77e08eaf000e4e94c4e0d628789452,2,0,0,29,F,5301400.0
Saturday,08:45,2e16bfcf11c57498421ca4508374a97e,Friday,33,33,fe5dfe8e6a434b1d81670e95b9db0fed,2,0,0,0,Unknown,5301400.0
Thursday,12:25,6da60eccd67c9c3141409def8d0ed94f,Wednesday,32,33,75aca404e2f18c112f06158ddfbf654e,2,0,0,0,M,5301400.0
Saturday,12:25,b2714641771f0c841a26e20ddbcc3ad9,Friday,33,33,ac88a7120c6f3161a363fd5f40b55bdc,2,0,0,0,F,5301400.0
Monday,08:45,cd3f4da47a708f70e7407f42595890fa,Friday,32,33,153b350daea445ace36a4f3c096d416c,2,0,0,0,M,5301400.0
Thursday,17:40,ec296fb3b6664c91282d9757c2522f73,Tuesday,33,33,26eb416e440c6125e2532fd8ad9fc16a,2,0,0,0,Unknown,5301400.0
Monday,12:25,c435ce92187ce5e05f7cf0a9ebf577d0,Thursday,32,33,4acaa68207fa4da755168357f6f643bc,2,0,0,41,F,5301400.0
Saturday,08:45,b6bb331994717e6accf1b81c20fa248d,Wednesday,33,33,9c963a97c172c7861d57a126c2b02108,2,0,0,0,M,5301400.0
Friday,12:25,77178c30c3bda45c9fe0b8e9057e01bf,Sunday,30,33,2eee4e035f282c98d4c2d89062207f3c,2,0,0,0,Unknown,5301400.0
Saturday,08:45,fe4e49b165af59dde4086e6166241585,Saturday,33,33,b254d7f34e96dcc34e0a8d9783ed8e7e,2,0,0,0,Unknown,5301400.0
Wednesday,05:50,ed8f0f646a50f677e62489e18aa060ae,Monday,33,33,07ac35c9eabc7d3b78d1ee86d876ed8a,2,0,0,0,Unknown,5301400.0
Monday,12:25,35f17485291e99bfeb91431047fbd021,Monday,31,33,b85844f7dc6b91bc99acc7db4ab14f45,2,0,0,0,M,5301400.0
Friday,12:25,a103ee83c751d753837679736332be45,Thursday,33,33,ebcdd4131c2fc3723fb6b6e621716946,2,0,0,0,F,5301400.0
Saturday,08:45,0b5ebc5cb2b05648caf0829377526479,Wednesday,33,33,9c963a97c172c7861d57a126c2b02108,2,0,0,0,M,5301400.0
Wednesday,12:25,ae82e981516013b470d1ca03b264c9a9,Wednesday,33,33,7deb9abd4cacc226280e7a0c8b21bebf,2,0,0,0,M,5301400.0
Friday,12:25,dd59f297dabd40389030f9b2d3be54f4,Friday,33,33,e42f6d3d03e893a01f2f936ece21d0bf,2,0,0,29,M,5301400.0
Tuesday,17:40,21f74f05044f29feac6918865337de7c,Monday,33,33,4109a31406d00a63c8fc0d1c31e8a175,2,0,0,0,Unknown,5301400.0
Saturday,08:45,90fdb70a6e13ca38947b316789882572,Friday,33,33,cd6ca62bc95e186cd98b1e22d59340cd,2,0,0,0,Unknown,5301400.0
Tuesday,17:40,25978da0f9fd5b1acc45731b3f57019d,Tuesday,33,33,ad317abaf98943bfd5c2c0f9cee4e5a6,2,0,0,0,Unknown,5301400.0
Friday,05:00,ae5f56b49df0604e2059b1582635b39d,Monday,33,33,6d4f0dc5a16a5b431495b4c43f5764c9,2,0,0,0,,5301400.0
Wednesday,05:00,bc13383f1d585d53f22789efbc0e1fec,Tuesday,33,33,43c79d3067a3f7bd0c3d995393937c0c,2,0,0,0,Unknown,5301400.0
Tuesday,08:45,c9a24ab13f04c88008ab13ac15c8d01c,Monday,33,33,208e270c8a9873ced931bd88ddc69876,2,0,0,0,F,5301400.0
Monday,08:45,af467940091236344a763e66323b1f52,Sunday,32,33,81d521500bb057c1748dd44efd547697,2,0,0,31,M,5301400.0
Monday,08:45,bf0f69e4aa96b8f7a22c65be8f225555,Thursday,32,33,ca98467e1694155fe1fc0124ee30e73b,2,0,0,0,Unknown,5301400.0
Tuesday,12:25,d7c394e70d0b96f93bf3300ffae3e325,Monday,33,33,3b18bd5015569b34e47d9a5f8b2413aa,2,0,0,0,M,5301400.0
Wednesday,05:50,2cc6fe08cd3cc7b006ef33cfcc1916a1,Tuesday,33,33,3716365406b463a0024ce3f93b8e90af,2,0,0,0,M,5301400.0
Sunday,12:25,866876364b78e5054f7408c3f255cd53,Saturday,33,33,a4fb1ec9fb64216be2a778716fcadb13,2,0,0,0,M,5301400.0
Tuesday,12:25,f5ec77e7692a128f36d81a71bcb0a385,Tuesday,33,33,6bfe43ff9840a457bd55a96d8c494d54,2,0,0,30,M,5301400.0
Sunday,12:25,a20a9a2c44af157cb206b2613e61ef48,Sunday,31,33,74ee6907de412927a6700293f7bcc346,2,0,0,35,F,5301400.0
Friday,05:00,d3ee576e894a116a4b064a393c7e32f3,Wednesday,33,33,1c3e3bd8f4049b5726bd8f24098d2e20,2,0,0,0,F,5301400.0
Saturday,08:45,85411b8e8b9ddf1c7ade930b150621d0,Friday,33,33,a24899d1b498648f8a6319808c6a1a86,2,0,0,0,M,5301400.0
Saturday,05:50,91b4284abb37d52bb249f9b07df79aac,Friday,33,33,eddde92d0021c06029d85e372ebecbd5,4,0,0,0,F,10602800.0
Sunday,05:50,0fc5d7d9cb4f8a117a399bdd834668ee,Tuesday,33,33,1e5ce12672e2b939981eb733303d501d,4,0,0,0,M,10602800.0
Saturday,05:50,d0635791fd8c6db777f320ef4b4dc1d5,Monday,29,33,581a7a3cfea6b4e1b6f0e47ca94acdb2,3,0,0,0,F,3075150.0
Saturday,14:55,30b74ba519a15033596f687fb142ed82,Wednesday,26,33,2e6554273c9335bb96e2e749f6bb37fd,1,0,0,0,F,1708330.0
Tuesday,17:40,cf69b847ab5796928da3689dcd404569,Thursday,27,33,7a41cdfc1c88697e04a2a187f91a19ed,1,0,0,0,,1708330.0
Sunday,14:55,d586adb55b948b6a61a53ad06aa15494,Friday,27,33,80a9359f8bc930ad142f83bfd01b4202,1,0,0,0,Unknown,1708330.0
Wednesday,05:50,591e89f269f05e18cdb5d1afd309a9b2,Thursday,28,33,8a4ebeffe9d30c4e4304c64ccb263b06,1,0,0,0,F,1708330.0
Tuesday,05:00,84810d83922e9c857293d0c407bfc1f3,Saturday,28,33,32620cfed579404a790091b11581e8ef,1,0,0,0,Unknown,1708330.0
Friday,05:00,665f5362bfa3bfa282d08b51dbefb2a2,Friday,29,33,2cb95af386880c7cba31a207fe5771c9,1,0,0,0,Unknown,1708330.0
Monday,12:25,7564bde23bf541a9e51dc71deb685ff3,Thursday,28,33,818d0ba4fd6f495bd7f5f9c6126e110e,1,0,0,27,M,1708330.0
Saturday,12:25,bd26a9cf8976930b54c654645963cd94,Wednesday,27,33,fc4bf3ca94e073dd604594db78204b61,1,0,0,0,M,1708330.0
Saturday,05:50,ea24e7b8b29b4fab6db36b396bde7236,Wednesday,27,33,7553cda40f0b3d9bf7d0b50e70992bda,1,0,0,0,Unknown,1708330.0
Saturday,05:00,16d7df681f769088e5775b30dcb882c3,Friday,29,33,be67d3a31351adf5d3ad88d63458b23a,1,0,0,0,Unknown,1708330.0
Friday,12:25,527151dfd2ab682a356602509ca269c5,Friday,27,33,2fc69adb2acef9bb5d6c19208c308c69,1,0,0,26,F,1708330.0
Tuesday,14:55,58b6fe4fd1c1d5f3aa7f4f05e59fca56,Friday,28,33,88ef4b51abd2177a9d6ac3166cb846e5,1,0,0,52,M,1708330.0
Sunday,14:55,823311c812f0369ed65f9c6d2c250cdc,Saturday,28,33,1815bd467336b0bea59c49e954603ec7,1,0,0,0,Unknown,1708330.0
Sunday,12:25,844ebe01095814426079601d33f5dfc5,Thursday,28,33,8877f9173ed7690f48f7f8148c642edd,1,0,0,0,,1708330.0
Wednesday,12:25,52a8100a8716b157ae2f0e00e54f28d1,Sunday,28,33,a162230af72eb4df903fb592da4b51ec,1,0,0,0,F,1708330.0
Wednesday,05:50,86825b92ab491de68acbdad9af1ecc74,Sunday,28,33,ca83277b3719062ac07677639178e485,1,0,0,29,F,1708330.0
Wednesday,14:55,077963a672be2201ebfedd8587e769c6,Wednesday,27,33,a556335101f98b61e7d4c96e194b1af7,1,0,0,35,M,1708330.0
Wednesday,12:25,e6f9a2677f5b5eef8479cca48d8f66df,Wednesday,27,33,a162230af72eb4df903fb592da4b51ec,1,0,0,0,F,1708330.0
Monday,08:45,41c753e3421b4abf0d204856216fc57d,Sunday,28,33,0da9b332ad4a4916170a96c72ca03de9,1,0,0,0,Unknown,1708330.0
Saturday,12:25,03bdafb27cd184e7ea4ba8fc9b794caf,Friday,28,33,d64a90a618202a5e8b25d8539377f3ca,1,0,0,0,M,1708330.0
Wednesday,14:55,f38d654ae5bec01a84b4236e3fe87238,Thursday,28,33,02c8298be89b3b323a47149a7590bf8e,2,0,0,0,Unknown,3416660.0
Saturday,08:45,5b2f6513ad05dc9a19734ac030ccaa69,Thursday,28,33,35fa732f333ee017e42a592cc9e314bd,2,0,0,0,M,3416660.0
Sunday,12:25,bf1712e71b7547e7c91ddda8f8849900,Monday,27,33,d64a90a618202a5e8b25d8539377f3ca,2,0,0,0,M,3416660.0
Wednesday,05:00,2e9e158761d55f3a72bc2a54f98cab91,Saturday,28,33,3cb54da4a8e929ace0011c8b015a99ca,4,0,0,26,M,6833320.0
Saturday,12:25,59e0a75ca90efaa3d8768b8deb548920,Tuesday,27,33,d234c67c5e4691f5053599a175c2fa3f,1,0,0,0,F,3808350.0
Monday,05:00,5c93d5c80431660b0c20a86d665a03b3,Monday,29,33,9d232a805d1f11a8f09ef89313b0bbe4,1,0,0,0,M,1025050.0
Tuesday,08:45,2112b5aeeb79db7080cfa5462d9d5334,Monday,29,33,285d6c22ee835c9f584f5de688cca852,1,0,0,0,M,1025050.0
Saturday,08:45,3b324198da0a23f0965dbdac9a777f93,Monday,29,33,9dccb54f29a3a9fa75e57c1b5669c5a0,1,0,0,27,F,1025050.0
Wednesday,14:55,13996b54cace65d10426f2e9e65ad047,Monday,29,33,7cd686350b97f3d078c188ae0a98caca,1,0,0,0,Unknown,1025050.0
Wednesday,14:55,a38f7897b40fa35b4e06b7784035e024,Monday,29,33,3af22c38f008e5fb1ce207846c2db1d2,1,0,0,35,F,1025050.0
Sunday,12:25,cab351f141af98ad562b0448153288d6,Monday,29,33,1200d4afaa710222e6bd2aba63bea039,1,0,0,25,F,1025050.0
Wednesday,05:50,0fbd712ba46165c0b4e00275f49f3a94,Monday,29,33,356e39400467e14c260a1f862d7a75e2,1,0,0,0,M,1025050.0
Wednesday,05:50,c62bedc3176618ea0037bee9a332dda1,Monday,29,33,49bd7b0de5b3493d2aa7359f33cfbf6c,1,0,0,0,F,1025050.0
Sunday,05:00,ffdc84e5756588cfad328f936cde2a8c,Tuesday,29,33,3b5d7c21b2d0527b568b0f349dc3c0c7,1,0,0,0,F,1025050.0
Monday,12:25,c2ada7d4c7d4056ee0b8913ade454c9d,Monday,29,33,ac8eabe96efd392129074e1b6c565e2f,1,0,0,0,M,1025050.0
Tuesday,14:55,8f90d86c19672059435e8aef2e235ab9,Monday,29,33,90a7ef2e55e56b7f3ce696de66aed93e,1,0,0,0,Unknown,1025050.0
Monday,05:00,2af7e895670efbadc0c784114c5628ac,Monday,29,33,cb6f4c90e1ed083711849c7690bf3789,1,0,0,25,F,1025050.0
Wednesday,14:55,370012ca83cfb8a692b8e3f07117296d,Monday,29,33,32be9032fff4ae9a59243297c96f9149,1,0,0,35,F,1025050.0
Saturday,14:55,c8280fe460a66c4badb8e991e651aecc,Monday,29,33,a0fcb6787b5a847d9b28bd206bc85027,1,0,0,26,F,1025050.0
Sunday,12:25,f8c8ce4b42e2e7206d3fe18b01cce40b,Monday,29,33,4a1cd3d88c733d5f0ccaa36a98599e1d,1,0,0,0,M,1025050.0
Tuesday,05:00,149b0ee4422da2c3ea631b10927db2e5,Monday,29,33,23af92e530188a6f68dc6ab39b87c848,1,0,0,27,F,1025050.0
Tuesday,17:40,5b1bdd7e5c59298e22c99696d9eb35dd,Monday,29,33,6c2a14594256c53f98413fc327a8659c,1,0,0,6,M,1025050.0
Wednesday,05:50,c2459b7bc51fa7731af20a015e1391fb,Monday,29,33,e7f23bc5d8403d6c0e8c814dc83a5ca9,1,0,0,0,M,1025050.0
Saturday,08:45,327ee05c3e14d9e95734f694effa93cd,Monday,29,33,356cb3cdbffee465e8cd71748f3d6445,1,0,0,0,Unknown,1025050.0
Sunday,12:25,228e86617c08f3148ced7971426136c9,Monday,29,33,7755084aea3280e13a05a7787eee457c,2,0,0,0,M,2050100.0
Friday,05:50,87466f65e884e0d21f48b866f3d7e6cf,Monday,29,33,476afb16e46886c4b205b501f7ae0d34,2,0,0,30,F,2050100.0
Sunday,05:50,4b0d0a909e34bf8a6d50a528f6b2feda,Monday,29,33,a9cfb07ab29bc6249503b6e400af4c53,2,0,0,0,Unknown,2050100.0
Wednesday,14:55,7cbc166e0708132eaed0bd893de4db41,Tuesday,29,33,267a544906fe7887edb17606f57161da,2,0,0,0,Unknown,2050100.0
Saturday,08:45,869e990e4ff88f6bd39e9ebf0e7f6e42,Monday,29,33,50bfc41471db9027a7763625201090c7,2,0,0,0,Unknown,3867240.0
Wednesday,14:55,faf9712785a3e3e19cf6a2b10790261d,Wednesday,23,33,556411034dfe8595a5d8ae71055fb504,1,0,0,0,F,1825590.0
Friday,14:55,cc4861c138dc965d5670cc8b6090168f,Sunday,25,33,cff2609a461caf884031c80067352afd,1,0,0,0,Unknown,2611310.0
Tuesday,05:00,f93fff46c6379e6e2b1dfc188e829881,Sunday,29,33,fdc9a7f3d6d2c31d42922e0ac0b9489b,1,0,0,0,F,1452100.0
Sunday,05:50,67ec2717149cc8a51904cb915cd312d7,Friday,29,33,4ba98f73c1336102f1ef3643a8f37170,1,0,0,0,M,1452100.0
Tuesday,17:40,885e1a4655b70f0a8f78f3cda69a1506,Tuesday,29,33,98195b7fc090f51153158c3792376826,1,0,0,0,Unknown,1452100.0
Friday,05:50,2c42d8ec9481767a28108c0c40766069,Tuesday,30,33,577adc5d6924c51514bc8fbaf67dc984,2,0,0,26,M,8555040.0
Thursday,17:40,631595b6046aec536489d070f21a02b8,Wednesday,29,33,f85dbbb77f0d7cc792a5a2ddef2e4d88,1,0,0,0,Unknown,2738320.0
Thursday,05:00,b33d613279e4c2e61d642362c28ebb04,Wednesday,29,33,2dec3666ae12bed5675a36a455205076,2,0,0,0,Unknown,5476640.0
Tuesday,17:40,4a00412608fa88e06deec22cfa303adc,Monday,33,33,614690bb4d550b30baa17472117c7a23,1,0,0,0,Unknown,2822300.0
Saturday,12:25,cd8cb1f8a785cb10c005351961994891,Sunday,25,33,fbd1705a7f1760b6827761655aacbdcf,1,0,0,27,F,1282905.0
Monday,08:45,47b3a416ef0bd99bddcd622c60d655dc,Saturday,25,33,1dc52f5b9a2d49853914c8a14374f810,1,0,0,0,M,1282905.0
Thursday,12:25,50c82618780caa0d8b781c42f8664218,Saturday,25,33,d7f21545935406682511044114265509,1,0,0,46,F,1282905.0
Monday,08:45,3750b4618ff3b7ec262a9589d3e5c0b2,Saturday,25,33,9a0c44cfe2bd8d502385f73633835ebd,1,0,0,0,M,1282905.0
Saturday,05:50,2bbf72bb9c25f5c75edf58c35f9601ef,Saturday,25,33,fcf987c481dc9243010425b55a9b7d16,1,0,0,0,M,1282905.0
Friday,05:50,87c00425d1fd175f37039cb1da5267a1,Sunday,25,33,80c73949785f0a4445bd3a9d65cae34b,1,0,0,0,F,1282905.0
Monday,08:45,7cbc045f3ca00080266a70b6d245cad5,Saturday,25,33,1dc52f5b9a2d49853914c8a14374f810,1,0,0,0,M,1282905.0
Wednesday,12:25,8de517e261d7093ca1cc146dc56d44f1,Saturday,25,33,08a2891741e61ce1af0271a027d448a4,1,0,0,27,F,1282905.0
Friday,05:00,79c09fa8094bcd85ee73444a420cd73d,Sunday,25,33,d6f2cab1e2c7f6b717b2550f6498d029,1,0,0,0,F,1282905.0
Tuesday,12:25,d9bbaa3a3b498db67b00b7a256cb0078,Saturday,25,33,a9c2913cdbe5af75d7d089d6e3700528,1,0,0,24,M,1282905.0
Wednesday,12:25,9487056e4272260800a43c1d47de6658,Thursday,29,33,45ef26fd7ec893e0ff83b2a66a7853e6,1,0,0,0,Unknown,1195870.0
Thursday,05:00,f97a2b73ae01dac5875a2b628ea18ea9,Monday,29,33,d9011d0ede4555bf188ae7365629ef4c,1,0,0,0,F,1138280.0
Thursday,17:40,dad52c7f3d69e7bf44e5833004d9c73d,Tuesday,29,33,da63be2b1f6f2dc5e322aad369874785,1,0,0,0,Unknown,1138280.0
Wednesday,12:25,37b98b06c42c273015902c2247e592c6,Tuesday,29,33,1a3fe91c5e5aa7ce290acf4bbfdd75c5,1,0,0,0,F,1138280.0
Saturday,12:25,cca02c6331c484da5f21740b0fe95e00,Monday,29,33,a175f62d1eeb10c09e78cc6bbf4d955d,1,0,0,0,Unknown,1138280.0
Sunday,12:25,5550ed7864fb2f5ab07a1b9c89d7d3cc,Monday,29,33,519215b3aad051a307d16521429245c7,1,0,0,0,Unknown,1138280.0
Monday,05:00,9904199eac325a196ddc67a035d47e2d,Monday,29,33,9a36cfa31836698981243f8dcaa714a5,1,0,0,0,M,1138280.0
Thursday,05:00,94b53721bea59b7c414b095e6e17ecb7,Monday,29,33,e7f23bc5d8403d6c0e8c814dc83a5ca9,1,0,0,0,M,1138280.0
Monday,08:45,2c10fd31555608aae4595c028f24a5a6,Monday,29,33,2cbd20485268af2c65fd19cef6a94f82,1,0,0,0,M,1138280.0
Saturday,08:45,48bebf7997ba02a8949429247ce7a135,Monday,29,33,1964ce3f735db6549de52f4b3ad8fca5,1,0,0,0,M,1138280.0
Saturday,08:45,1df7b45202369fdace5a5c5ed63d4476,Monday,29,33,21284332e0e5b79dcc1e2f80cd705e70,1,0,0,0,Unknown,1138280.0
Friday,14:55,f598e8d924af4f91c6fb51349f92141f,Monday,29,33,986825890e9688ed2dc7522fdee0c04b,1,0,0,0,Unknown,1138280.0
Sunday,14:55,dee907be5f3f25c287332cce6c36a07e,Monday,29,33,adfb9d642785622fe23084af273ac9ff,1,0,0,0,F,1138280.0
Thursday,08:45,2f9a1e57cbb21ce2c54f8b2792820cb6,Monday,29,33,5c1f7dc3441b87ba846b3ad91b2fca78,1,0,0,49,F,1138280.0
Friday,12:25,371eab5a78f01549f2eabdefb8e74b71,Monday,29,33,5dcda4f7e5b1b52b447d8e6215bd76f1,1,0,0,0,Unknown,1138280.0
Monday,05:00,17ed94e964f873e93b78bb4bda303c31,Tuesday,29,33,6418012920bd06e64cbe015f37c5f9a4,1,0,0,0,M,1138280.0
Friday,14:55,abbc84a766abf9df9526e7a347d2edf6,Monday,29,33,3dcd9972aab84c348f3ac16489bf9a4f,1,0,0,43,F,1138280.0
Sunday,05:00,991d7c8bf00c502374039344e5755f02,Tuesday,29,33,7d9d5f3585a20afe22f8026dbd8c0a8a,1,0,0,0,Unknown,1138280.0
Monday,12:25,1c8696ecbf6543446a69224edcbeefb5,Monday,29,33,c0e72413bec1b20f4eb7f01e45616acc,2,0,0,35,F,2276560.0
Friday,12:25,b6cc121fd2747dab34aa02163a49d6cc,Monday,29,33,9ae2284be047f3bb690c4920601eff38,2,0,0,45,F,2276560.0
Saturday,14:55,bbf0c3d2a27ac9e03767f0ed884e901a,Monday,29,33,9d28cd581c3ea11d2dcafbc47df79b38,2,0,0,0,M,2276560.0
Friday,14:55,bd910664550b96bcd7c6fb3b64478e05,Monday,29,33,5dcda4f7e5b1b52b447d8e6215bd76f1,2,0,0,0,Unknown,2276560.0
Friday,05:00,4cfaa3feb09bc548df5a8d06c167a176,Tuesday,29,33,4f4597db2af91724e7289e9937df4c4d,2,0,0,0,Unknown,2276560.0
Friday,12:25,b1f28143d6638511c8ac115617f63265,Monday,29,33,21d05d7d6fade1555f55eef919cb0e87,2,0,0,53,F,2276560.0
Thursday,14:55,a6b2f6168ac3cf4c419ee9f64005dee6,Thursday,26,33,a3bec6ed8c8c6a81ce2207d3e8cb309f,1,1,0,27,F,3077328.0
Thursday,14:55,a6b2f6168ac3cf4c419ee9f64005dee6,Thursday,26,33,a3bec6ed8c8c6a81ce2207d3e8cb309f,1,1,0,27,F,3077328.0
Monday,12:25,b6809068de915f0536f3d6b9c43def86,Thursday,29,33,63019eac070f0410d88295d9fe534582,2,1,0,0,Unknown,3668178.0
Monday,12:25,d13e328634d4e19bef8ce854202fdf29,Wednesday,29,33,e15780fc7314b9e959be4790c1e82260,1,0,0,24,F,1612650.0
Thursday,08:45,6a07ce5df3d4fed46c1b8fc00f473ec6,Sunday,29,33,6f6fc41487507907a7bca2e0b34612bb,1,0,0,0,Unknown,1612650.0
Tuesday,05:00,925d8264b89433cf7916d616b7da4bf2,Saturday,29,33,fdc9a7f3d6d2c31d42922e0ac0b9489b,1,0,0,0,F,1612650.0
Tuesday,17:40,66c29440df6038a03810047c87b08489,Saturday,29,33,f6c9a654d58a838edbd31506c8269e8b,1,0,0,0,,1612650.0
Monday,12:25,5aa7c394f8d0452d6756e4cbb910b405,Sunday,28,33,020fb070438e574415b2036097f6498b,1,0,0,0,Unknown,1662830.0
Friday,14:55,f16997abd3974d692538f959d174142c,Thursday,27,33,3a8b0362320e6e3aa02db29e6249f99a,1,0,0,0,Unknown,1879150.0
Friday,14:55,790fee4388dae16ca9c30b0f9812ae57,Thursday,27,33,e199d4cda7fb3cb8ba2a252e051c5c28,1,0,0,0,Unknown,1879150.0
Thursday,17:40,5b9f3b9c5e3b81dd5fce3dd3a16cdca5,Tuesday,27,33,cac9147e7dc22ff62fa9d511e68e7271,1,0,0,0,Unknown,1879150.0
Monday,05:00,3177b945460bba06f75b82f65445cbfa,Monday,29,33,aaea3c9e4aa0cda66c0a3c2b95061d3d,1,0,0,0,Unknown,1213810.0
Monday,05:00,20e66939e66cf1da0994cab780034292,Monday,29,33,aaea3c9e4aa0cda66c0a3c2b95061d3d,1,0,0,0,Unknown,1213810.0
Wednesday,14:55,6c6aa18293ded0fed4c7580f88ba7946,Monday,29,33,08420acdd99fdcba7fd2cbc9ce717415,2,0,0,28,M,2427620.0
Wednesday,05:50,ed9a7d3977a1340035057b971bf05cd8,Tuesday,33,33,64ad62524c1a86b9bf865d34b0ec03f6,1,0,0,0,Unknown,2993900.0
Saturday,05:50,a510dc7498b0e6eb25e08d8c3d18a393,Friday,33,33,b27258254bf70a6ff0556132acad8538,1,0,0,38,M,2993900.0
Wednesday,05:50,b743a75587f205c7e5668f6d171486d0,Tuesday,33,33,2a9eb17526d40022533756ee397af906,1,0,0,0,Unknown,2993900.0
Monday,08:45,e3c5ee07eb1604df9911acf116f3c9d3,Sunday,31,33,cc5a39a2066349e001ec39b5fe09889c,1,0,0,31,M,2993900.0
Wednesday,05:50,f64cf3049fa93e2ccb512cc0e58bccf4,Monday,33,33,2a9eb17526d40022533756ee397af906,1,0,0,0,Unknown,2993900.0
Monday,08:45,e3c5ee07eb1604df9911acf116f3c9d3,Sunday,31,33,cc5a39a2066349e001ec39b5fe09889c,1,0,0,31,M,2993900.0
Saturday,14:55,2329140a616f4487eaab3f2cc4f543ef,Thursday,28,33,0e1968c2718dfd6f0fd39356a2b93513,1,0,0,0,F,1897090.0
Wednesday,12:25,cd91a2a15ca504702a6d76c13ccf42fc,Wednesday,27,33,7f0ccb04f6760dafe422ce99a148f2bf,2,0,0,0,M,3794180.0
Sunday,05:50,f821ad2c17d037630238f9ad3703b9ee,Thursday,29,33,9f7016e03a841bfef48ab05245a4d035,1,1,0,0,Unknown,2108698.0
Tuesday,05:00,0e3ba4b46a1c61a7169e98e967e03dee,Tuesday,29,33,71f59dc8931e86872a426ac79cbe44e7,1,0,0,34,F,2190630.0
Saturday,05:50,6b4c72e3872481fc3cf02a4126aa7120,Monday,29,33,54fa4476048f3db7c19b629baa1c0632,1,0,0,0,Unknown,2190630.0
Thursday,08:45,c3a870caa5b7a92f7df763b6861345e4,Monday,29,33,dd80c14dcc8ac94b09cf70ad7f17cab9,1,0,0,37,M,1590420.0
Wednesday,14:55,657889f64b91bc8998fd0bd668302ab1,Monday,29,33,d080c58095bc5357721c87e240bf90eb,1,0,0,28,F,1590420.0
Thursday,14:55,ac4010903d71cdee015e42d9c9ab1afd,Monday,29,33,f0c7cb0c72b6569376db7946984a8e22,1,0,0,0,Unknown,1590420.0
Friday,12:25,e52811e64f0566deaa10180c906b7482,Wednesday,32,33,490dda6dd9f8af1b00990b67a5b46b67,1,0,0,43,M,5346900.0
